title,content
Beko Buzdolabı bizi Hasta Etti,Beko buzdolabı bizi hasta etti. 6 yıldır bir cevap alamadık. Hala sorunlar devam ediyor. 4 defa yiyecekler çöp oldu hangisine yanalım. Arada arayıp yapıldı mı? Yenisi verildi diye aranıyoruz ama sonra yine vazgeçip aranmıyoruz.
Beko Servisi Arızayı Yapamıyor,Yaklaşık 1.5 senedir bulaşık makinesi arızalı tarafıma gelen Beko servis elemanları 2 kere bayiye almaları ile birlikte eve ® gelip bakmalarıyla birlikte makinenin arızası olmadığını söylediler. Fakat arıza yoksa makine neden çalışmıyor? Makine altına su kaçırmazken su kaçırmaya başladı. Servis elemanları gelip gittikten sonra bundan öncesinde asıl arıza makine kapalıyken kapağını kapatınca kendi kendine çalışıyordu.Arıza kaydına bunu söylemiştim fakat her geldiklerinde arıza yok dediler. Makinenin arızasını yapamıyorsanız değişim olsun dedim arıza kaydı girin yetkili genel müdürlük onayı olmadan olmaz onlara söyleyin dediler. Fakat ben 7 yıl garantim olmasına rağmen bayi servisindekiler yapamadığı için başka bir eleman çağırdım 1000 TL para ödedim garantim olmasına rağmen Beko bayisi elemanları makineyi açıp bakmalarına bayide incelemelerine rağmen arızayı yapamıyor bu nasıl bir sorumsuzluk. Arızanın olduğu yerin fotoğrafını atacağım. Ceza almalarını talep ediyorum.
Beko Eteri Gitti Beteri Kaldı! Değişiminden Gelen 3ayda 3. Televizyon,Beko B65C885 a televizyonum değişimden evime gelen 3ayda 3. Televizyondur. Eteri gidip beteri geldi. Sürekli kanallar yok oluyor. Servis ürünün tüm fabrikasyon hatalarının farkında fakat Yetkili servisler olarak genel merkez ile taraflarınca çıkarlarına zarar vereceğinden 3. Defa vermesi gereken değişim onayını vermiyor. Bölgede onca servis varken arıza servislerini tek bir servise bırakan bu sistem Arçelik ® camiasına bu yakışır mı sorusunu sorduruyor! Merkezden açılan kayıtlar servis sekreteri tarafından önce ücretli geliriz deyip tehditkarı bir şekilde servis ücretini bir koz olarak kullanıyor. Hatta ileri gidip defalarca merkezden açtırdığım takip fişlerini kapatıyor! Sanki bir kurumsala bağlı değiller gibi serbest ve sorumsuz bir politikaya bürünmüş bulunmaktadırlar. Randevu teyidi için arayan arkadaşa cep telefonundan ulaşıp defalarca rahatsızlık etmeme istinaden geleceğini söyleyerek açılan servis fişinin kapatılmasına müsaade etmiyor ve eve ® gelip ya da telefondan destek veriyor. Lansmanında koşulsuz şartsız iade diyor 2aydir hatalı ürün evimde Merkezden bir yetkili duruma müdahale etmiyor çünkü onlara ulaşılamıyor. Müşteri memnuniyeti yerine servisi memnuniyet etmeliyiz ki servis fişini kapatmasın ücretle bizleri tehdit etmesin. Bu yanlış bir düzendir. Dünya markası dediğimiz yerli milli markamız dan beklemediğimiz bir sorundur. İşporta ürünü değil dir bu! Bir nihai tüketici olarak bu şekilde davranışın Arçelik pazarlama a. Ş nin vaat edilen vizyon misyonunu lekelemektedir.
Beko Yazarkasa Pos Devrinde Ödediğim Fahiş Ücret,Beko yazarkasa pos ücretine bayide 980 TL devir masrafı ödedim. Bu neyin ücretidir? Ben sıfırdan alsam daha ucuza gelirdi. Böyle büyük bir firmaya bu yakışmıyor. Benim bütün alışverişim Beko'dan. Gerek var mı yani bu gereksiz ücreti almaya.
Beko Robot Süpürge Hakkında,Robot süpürgem hakkında bir şeyler yazmak istedim. Koskoca Beko servisi bir robot süpürgeyi yapamadı 3 kere servise gidip 1.5 ay kalır mı ya ve titizlikle baktığım süpürgemin üstü çizik içinde geldi buna istinaden telefonla 3 kere görüşmeme rağmen koskoca Beko aş servis ve şikayet hattından bir kişi bile dönüş yapmadı. Yazık Beko'ya. Hayatta bir daha evime sokmam Beko'yu. Servisteki arkadaşlar hiçbir şekilde yardımcı olmuyorlar ama maşallah satarken Beko bayileri garanti hakkında çok güzel konuşuyorlar. Yazık verdiğim paraya ve zamana yazık.
Beko Derin Dondurucu Aldığımız Günden Beri Çalışmıyor,Beko'dan aldığımız derin dondurucunun yanında ekstra olarak aldığımız aşırı gerilim koruyucu aldığımız günden beri çalışmıyor. 2 kere yetkili servisi aramamıza rağmen kimse konuyla ilgili geri dönüş yapmadı. Derin dondurucuyu alalı 3 hafta oldu henüz kullanamadık.
Beko Bozuk Her Şey!,Yeni evlendim Beko'dan tüm beyaz eşyalarımı aldım hepsi bozuk çamaşır makinem çamaşırlarımı lekeli ve gölgeli çıkarıyor. Makine kurutmaya geçtiği zaman tuhaf tuhaf sesler çıkarıyor bir sürü deterjan değişikliği yaptım ama nafile bulaşık makinemin kapağı defolu geldi teknik servis geliyor ama hiçbir şekilde çözüm bulamıyorum. Bir sürü de para verdik kesinlikle helal etmiyorum!
Beko Ankastre Fırın Sorunu,Ankastre set aldım fırın kapağı eğri çıktı yetkili servis geldi salağa yattı yok öyle bir şey falan dedi sonra kabul etti iade ettirdi bfc 630 b. Sonra internet sitesinden bfc 631 b aldım onun dijital ekranında çatlak çıktı yetkili servis merkezin o paneli değiştirmeye onay verdiğini söylüyor iyide arkadaşım 3 günlük fırın dünya para vermişim markana aldanıp set almışım ben şimdi niye sıfır ürünün parçasını değiştireyim ya değiştirin ya da iade alın ki internetten aldım iade edebilirim değiştirin bir an önce!
Beko Davlumbaz Kapağı Kaldırınca Açık Durmuyor,Beko davlumbaz amortisör bozuk ankastre set olarak aldığımız davlumbazı servis İlk geldiği zaman kapağını açtığımız da açık durmuyor bu arızalı olabilir mi dedik fakat ürünleri getiren görevli bozuk değil bu modeller böyle deyip bizi yanıltmış . Geçen hafta üst komşumuz aynı davlumbaz dan alınca gördük ki kapağı kaldırınca havada duruyor ayrıca bugün tekrar Beko kurutma makinesi almaya gittik mağazada davlumbazları inceledik hepsinin kapakları havada durabiliyordu işin özü Bizim davlumbazın kapağı açık durmuyor ürünü getiren servis elemanı dan şikayetçiyim ürünün garanti süresi de doldu.
Beko Makinem Kirli Yıkıyor!,1 buçuk yıllık makinem aldığım günden beri temiz yıkamıyor elimle çitileyip çıkardığım kirler makinede asla çıkmıyor. Bütün marka toz ve sıvı deterjan kullandım belki sabundandır diye ama yok makineden Beko olsun iyi oldun dedik yanlış seçim yapmışız.
Beko Servis Çamaşır Makinemi Düzgün Tamir Etmiyor,Beko çamaşır makinemin garantisi var 3 ayrı servis gelip kontrolünü yaptı yine aynı arızayı veriyor. Geldiklerinde makine mı doğru düzgün kontrol edip tamiratını yapmıyorlar. Şu an makinem yine su kaçırıyor ve çok fazla ses çıkartıyor. Makineme garanti kapsamında kapak getirdiler kapak uydurma oldu yine su kaçırıyor.
Beko Çamaşır Makinesi 9101by Şikayeti,Çamaşır makinesini 5 yıl önce aldım. Beko 91 01 by modeli çamaşır makinesi paslandı. Konuyla ilgili servis yönlendirme ücreti olarak 200 TL istediler. Telefonda bilgi vermediler garanti süresi bittiğini için yardımcı olamayacağını söyledi.
Beko Aspiratör Montaj Hatası,Beko mağazasından tüm beyaz eşyalarımı satın aldım. Satıcıdan çokta memnun kaldım. Kurulum için gelen servis her aldığım ürüne bu olmaz bu olmaz diye cevap verdiler. Bulaşık makinesinin kurulumunu yaptılar kapağı açında makine öne düşüyor. Tezgahımın arkasını cam yaptırdım. Aspiratör montajı için cam firmasını özel olarak çağırdım hasar görmemesi için servisin uygun gördüğü yerin camını kestirdim. Aspiratör montajı için gelen servis personeli aparatı monte ederken tezgah arkası camımı vidayı fazla sıktığı için kırdı. Servis sorunlusu arkadaşlar ile görüştüğümde camınızı yaptırın gelip aspiratörünüzü takalım şeklinde cevap aldım. Arkadaşı uyarmama rağmen dikkatsizliği yüzünden camımı kırdı ve bunun bedelini neden ben karşılıyorum. Bunun servis tarafından karşılanmasını istiyorum. Bu cevap gerçekten utanç verici.
Beko Sorun Çözülemiyor,3.yılını daha doldurmamış Beko çamaşır makinesi alındığı günden itibaren arıza ve gürültülü çalışmadan dolayı sürekli tamir işlemi görmüştür. Ürün parça değişimini kabul etmedim fakat beni zorunlu kıldılar ve değişim talebime sürekli bahane öne sürülmüştür. En son yapılan işlemde kazanı değişti ve bununla birlikte 3 parça daha değişimi gerçekleşti test edip ürünü gönderdiklerini ilettiler fakat bu sefer makine altından su kaçırmaya başladı yapılan işlem düzelmemekle birlikte daha farklı arızalar çıkmaya başlamıştır. Ne ürünün arkasında durulmaktadır ne de arıza tespitlerinin doğru olduğunu düşünüyorum ne de sonuç odaklı değiller kesinlikle! Tüketici Hakları'na başvurup hakkımı savunacağım sonuna kadar.
Beko'nun Usulsüz İşlem Yapması,Microdalga fırınım bozuldu servise götürdüm ve servis faturasını getirin size belirli bir bedel karşılığında yenisini verelim dediler. Süreç bu şekilde başladı sonra bana bir mesaj geldi size md 2610 ürününüz yerine bmd 200 s mikro dalga fırını verebiliriz dediler. Ben call centerlarına ulaşarak bu ürünün benim için uygun olmadığını ilettim ve bir çok görüşmem oldu sonra bana 21.3.2023 tarihinde bmd 2090ds ürün için 1400 TL ödeme yapabilirsiniz dediler ve benim için uygun ürün olduğu için ödemeyi hemen yaptım. 22.3.2023 tarihinde aradığımda bmd 2090ds ürün elimizde yok size X ürünü göndereceğiz dediler. Paramı aldılar ve beni yanılttılar. Hemen paramın gün içinde iade edilmesini istiyorum.
Beko Yoğuşmalı Kombi Sürekli Arıza Veriyor,Yeni aldığımız Beko yoğuşmalı kombi üç defa basınç arızası verdi ve kombiden sular akmaya başladı. Üç defa servis geldi son geldiğinde 4 gün sonra parça geleceğini söyledi itiraz ettik değişim talep ettik ve tam 8 gün sonraya değişim yapılacağını söylediler. Yetkili serviste parça yok ve tedarikçilerinde kombi yokmuş gibi fabrikadan çıkış olacağını söylüyorlar. Böyle olacağını bilseydik kesinlikle çöp bile almazdık. Müşteri memnuniyeti adına hiçbir gayretleri yok. Soğukta oturmuşsun filan umurlarında da değil. Prosedür böyle diyerek geçiştiriyorlar. Mağaza önünde ürünleri kıranları çok iyi anlıyorum.
Beko 65 İnch Android TV İade Hakkı Olmasına Rağmen İade Yapılmıyor!,Beko B65 D790 model 65 inch Android TV televizyonumu Bağcılar'da bir bayiden satın aldım. Alırken boyutu konusunda tam emin olamadığım için iade hakkım olduğu söylendi. Montaj tamamlandıktan sonra TV'nin odaya çok büyük olduğunu fark ederek iade yapıp 55 inch olan seriden satın almak istiyorum. Fakat iade hakkım Beko yetkili servisinden hiçbir şekilde onaylanmıyor. Cihaz 20 Mart günü montaj yapıldı.22 Mart'ta Beko yetkili servisinden bir görevli gelip TV'yi inceledi hiçbir sorun yok fakat onlara iletilen listede olmadığı için iade yapılmadığını belirtti. Tüketici kanunları gereği cayma hakkım var fakat Beko yetkili servisi burada kötü niyetli davranıyor.
Beko Müşteri Memnuniyeti Değişim!,8 ay önce Beko çamaşır ve kurutma makinesi aldım fakat kesinlikle memnun değilim makinem 3 kez yenilendi evimi su bastı kapaktan dolayı şimdi tereddüt içerisinde kullanıyorum kurutma da kurutmayı tam olarak yapmıyor çamaşırlar hep nemli çıkıyor kesinlikle yeni ürünlerle değişim istiyorum bu bizim gibi mağdur olan müşterilerin hakkı müşteri memnuniyeti bu olmasa gerek lütfen gereğinin yapılmasını rica ederim.
Beko Ek Garanti Talebi Olumsuzluğu,Beko'dan buzdolabı aldım 2019 yılında gelip kuruldu ve buzdolabımda vuruklar vardı başta kabul etmedim bana cihazın çalışmasında sorun yok isterseniz size ek garanti sunalım dediler bende kabul ettim ve ben 4 yıl yani toplamda 7 yıl olarak biliyordum.Diğer ürünlerime ek garanti yaptırırken öğrendim ki buzdolabımda ek 4 değil 2 yapmışlar ve bu konuda beni uyarmadılar şimdi ek garantiyi 4 yapmak istediğimi söylüyorum kabul edilmiyor sözde sıfır kutu olarak gelen üründe vuruklar vardı.
Beko Beyaz Eşya Kurulum Ekibinden Memnun Kalmadım,Beyaz eşya kurulumu için gelen ekip işini düzgün yapmadı. Buzdolabı yamuk duruyor sözde kapağı kendi kapanması içinmiş. Aradım çözüm sunmuyorlar. İşlerini eksik yapıyorlar. Kuruluma gelen Servis personelleri terbiyeden yoksun ve kötü davranışlar sergiliyorlar. Tamamen iş bilmediğiniz için saf yerine koymaya çalışıyorlar.
Beko'dan Bir İlk Sesli Cızırtılı Çalışan Bulaşık Makinesi Yapmışlar,Bu Beko'dan aldığım 2. Bulaşık makinem ilki fabrika ® dan hatalı geldi 3. Hafta uğraştırdılar beni sinir stres de cabası 2 aldığımda çok sesli çalışıyor 40 gündür uğraşıyorum servis geliyor normal diyor. Müşteri temsilcisi değişim için 5 kez servis gönderiyor gelmiyorlar 2 aylık makine için mesajla benden 200 TL servis ücreti istiyorlar. Bu ne saçmalık. Servisten yetkili biri aradı utanmadan Tüketici Hakları'na başvurun diyor. Ben böyle şey görmedim. Sesten oturamıyoruz mutfakta şimdi de ıslık sesi çıkarmaya başladı. Bulaşık makinesi lütfen benimle doğru düzgün konuşan sorunumu çözebilen birisi iletişime geçsin. Bıktım artık tamam deyip bir sonuç alınmamasından.
Beko Bulaşık Makinesi Temizlemiyor,1 buçuk yıldır Beko bulaşık makinesi kullanıyorum. Başlarda da oluyordu ancak artık göz ardı edemiyorum. Makineye koyduğum bulaşıklar lekeli buğulu çıkıyor mesela çay bardağını çayı döküp lekesiz bir şekilde koyuyorum o bile başka lekelerle çıkıyor. Bulaşıkları ya elde ya da tekrar çalıştırmak zorunda kalıyorum. Her şeyi elimizde yıkayacaksak neden elektrik ve su israfı yapıyoruz. Konu hakkında dönüş bekliyorum acil olarak.
Beko Makinenin Değişimini İstiyorum,Beyaz eşyalarımın hepsi Beko marka sözde dünya markası buzdolabında boya akmaları oldu çamaşır makinesinin kapağında su akıttı evim zarar gördü. Servis gelip değişti sonra makine daha çok hasar çıkardı makine aynı parçadan 3 kere kayış değişti makine sorunlu olduğunu artık ben öğrendim Beko bayisi öğrenemedi kimse gelip makinenin değişimini gerçekleştirmiyor mahkemeye başvuracağım.
Beko Servis Hizmeti Çözüm Bulamaması,Beko marka dikey derin dondurucu aldım. Yerini değiştirirken ayağı yamuldu. Ürünümün +4 yıl Garanti ücretini de ödeyerek aldığımda garantisini 7 yıla çıkarmıştım. Servisi çağırdığımda yapabilecek bir şeyin olmadıklarını söylediler. Ben evlendiğimde tüm beyaz eşyamı Beko ve Arçelik ®'ten aldım servis kalitesine güvenerek ancak pişman oldum. Umarım aldığım diğer ürünlerde herhangi bir sıkıntı çıkmazda servis hizmetinden faydalanamamak durumunda kalmayız.
Beko Şarjlı Süpürge Başlığı Kırıldı,Beko SD 2061 şarjlı süpürgemin emici başlığı kırıldı. Ürünü alalı daha 4-5 ay olmasına rağmen bu kadar kısa bir sürede kırılmış olması beni şaşırttı. Sorunun çözümü için en kısa sürede desteğinizi bekliyorum. Böyle bir sorunun kullanıcı hatası olması imkansız.
Beko Ankastre Arıza Var,Bir ay önce Beko ankastre set aldık en son çıkan modelini ve 15 gün sonra aspiratör de sorun çıktı kendi kendine diğer tuşa geçiyor servis aradık geldi parça değişecek dedi bir ay olmadan parça değişimi olur mu sonra parça yanlış geldi üçüncü kez servis geldi parçayı değişip çıktı. Çalıştırdım aynı hatayı verdi çıkıp söyledim gitmeden dönüp bakmadı LR ® bayii söyleriz deyip gittiler kaç gündür haber yok artık ne tamir ne parça değişimi istemiyorum ürün değişsin 20 bin para verdik 20 gün çalıştı böyle kalitesiz olduğunu bilmiyordum.
Beko Sürekli Bozulan Bir Robot,Beko robot süpürge saatlerce şarj oluyor fakat sadece 10dak. Evimizi süpürüyor defalarca servise gitti her defasında farklı bir problem.... Servis çalışanları da cihaz yeni çıktı bilmiyoruz bunu diyorlar. Nasıl tamir olacak peki serviste... Rastgele deneme yanılma ile bakıyorlar resmen
