title,content
Arçelik Çamaşır Makinesi Bozuk Ürün,Aldığım günden beri sorun çıkaran çamaşır makinemden bıkmış durumdayım. Artık eminim ki bana kusurlu mal gönderildi. 2 sene içerisinde hem motoru yanıp kartı yanan ve altı çürümeye başlayan makineye yeni ürün denir mi? Garantisi olmasaydı kart ve motor değişimi 4000 bin bulacağını servis söyledi! Alt kısmının komple değişmesi gerektiğini ve değişeceğini de servis söyledi. Bugüne kadar defalar a evime servis geldi bu çamaşır makinesi yüzünden. Kaç kere sigorta attırdı! Can ve mal güvenliğim yok artık bu makinede. Halen ısrarla bana yedek parça değişimi siparişi veriyorlar. Ben bu makineyi ya değiştirin ya paramı iade edin. Evimde yangın çıksa bana yardım edecek misiniz sanki? Makinenin deterjan koyma gözü alev almıştı ya. Yine buraya yazmıştım! Arçelik kesinlikle ürünlerinin arkasında durmuyor. Ya değiştirin ya iade edin ya da bütün servis datalarımı gönderin ben Tüketici Hakları'na gideyim. Yeter artık ya! Üç kuruş paramla iyi bir çamaşır makinesi almışım 1 haftadır çamaşırlarım birikti yıkanmıyor. Bir de müşteri hizmetleri bana diyor ki; yedek işlemleri yapılsın performansından memnun kalmazsanız tekrar işleme alırız yahu ben zaten 10 gün mağdur olacağım git gel e istemiyorum içime sinmiyor bir 10 gün daha mı mağdur olacağım?
Bitmeyen Dert Arçelik 8145yk,A arkadaşımın şahsıma hediye ettiği Arçelik 8145yk çamaşır makinesi Devamlı sorunlu. Daha önce serviste kasa kazan motor ana kart değiştiği halde sorunları hiç bitmiyor Arçelik servisten ürünün tamirini istemediğimi değişmesini talep ettiğimi bana ürünün tamiri veya değişimi hakkında bilgi verilmesini istedim servis bana bilgi dahi vermeden ürünü tamir etmiş ürünü teslim etmek için evime gelmiş bende ürünü kabul etmediğimi ürünün değişmesini istedim. Servisten bir bayan servis personeli müşteri ile nasıl konuşulacağını dahi bilmediği şahıs bana ürünü size arkadaşınız hediye etmiş ürünün normal garantisi bitmiş ek garantinin devam ettiği halde ek garantide değişim talebinde bulunamıyormuşuz ve istediğim yere şikayet edebileceğimi beyan ediyor.Müşteriyi arayıp bilgi vermeyi dahi tenezzül etmeyen servis ürünü kabul etmediğimizde hatasını bastırmak için suçluluk psikolojisi ile biz müşterileri susturmaya çalışıyor sorunlu makineyi montajını yapmaya gelen servis o kadar işlerine el verişle yapıyorlar ki tamir ettikleri test ettikleri makinenin alt sabitleme ayaklarını takmadan getiriyorlar ve makineyi bağlarken makinenin musluğunu kırıyorlar ve bu şekilde makineyi bırakıp gittiler sözde yarın (bugün) sabah ayakları takmak için tekrar gelecekler bakalım süreç nasıl devam edecek.
Arçelik Depremde Zarar Gören Garantisi Dolmayan Tv'ye Ücret Talebi,Hatay Kırıkhan'da ikamet etmekteyim. 2020 senesinde Arçelik'ten TV almıştık. 06.02.2023 depreminde TV zarar gördü ve ekranı kırıldı. Garanti kapsamında olmasına rağmen İskenderun'daki yetkili servis TV'yi tamir edemeyeceklerini eğer ekran değişimi olura ücrete tabi olduğunu belirtti.Biz yaşanan bu depremde yeteri kadar maddi manevi zarar gördük. Büyük Arçelik firması olarak bir TV'yi dahi tamirini yapamadıktan sonra bizlerin mağduriyetini gidermedikten sonra neden bir daha Arçelik kullanalım ve bu nasıl bir büyüklük!.Herkes elini taşın altına koymuşken sizlerin bu denli sorumsuzca davranmanız ziyadesiyle üzdü. Bu konuda her platformda mağduriyetimi dile getirip haklarımızı aramaya devam edeceğiz.
Arçelik Çamaşır Makinesi Şu Kesintisi,Çamaşır makinem çalışırken bir anda su kesintisi ışığı yanıyor ve çamaşır makinem duruyor. Kendisinin çalışmasını bekliyorum fakat maalesef böyle bir şey mümkün olmuyor. Tekrar başlatmaya basıyorum fakat bir süre çalışıp yeniden duruyor. Umarım benimle iletişime geçilir. Lütfen yardım edin!
Arçelik Balçova Yetkili Servisi,Arçelik İzmir Balçova yetkili servisten şikayetçiyim. 1 ay içinde farklı arıza kaydı oluşturulup sorun giderilmedi. İncelemek için atölyeye makineyi götürdüklerinde 3000₺ hasar bedeli çıkarttılar mağdurum. Arıza tespiti doğru yapılmadığı için müşteri memnuniyetinden hiç memnun değilim.
Arçelik Montaj Parası İşçilik Ücreti Alınması,Arçelik gün sitesinden20.03 2023 tarihinde ücretsiz montajı olan bir kombi aldım Ankara Batıkent Arçelik servisi kombinin kurulumu için benden 5 bin tl istedi bu paranın 3 bini proje 2 bin ise işçilik olduğunu söylediler. Sitesinde montajın ücretsiz olduğunu bu yüzden Arçelik aldığım hem servise. Hem de müşteri temsilcisine söyledim ama hiç oralı olmadılar ürünü iptal ettim bir daha Arçelik asla.
Arçelik 3 Senelik Kombi 4 Defa Arıza Verdi,Arçelik kombi sıfır binaya taktığımız yoğuşmalı kombi koliden hasarlı çıktığı gibi 3 sene içerisinde her kış arıza yaptı ve ürün değişim talebime red verdiler 40 yıldır Arçelik kullanıyorum çeyizimi de oradan dizdim. Arçelik kombi pişmanlıktır bunu da her sene petek kombi temizliği yapan biri olarak söylüyorum! E05 f23 daha nice arızalar.
Arçelik Buzdolabı ürünleri Donduruyor,"Arçelik buzdolabım sürekli içindeki ürünleri donduruyor. Defelarca servis gelmesine rağmen bir sonuca ulaşamadım. İçine bıraktığım bütün ürünlerim kullanılmaz hale geliyor.
Arçelik gibi bir bir firma buna çözüm üretemiyor. Müşteri hizmetleri dönüş yapılacaktır deyip geri dönüş sağlanmıyor. Arçelik gibi köklü bir firmanın bunu yapacağına ihtimal vermediğinden Arçelik'ten ürün aldık. Müşterilerini böyle mağdur edeceğini bilemedik bilseydik Arçelik'ten ürün kesinlikle almazdım. Mağduriyetimin bir an önce giderilmesini ve ürünümün değiştirilmesini talep ediyorum."
Arçelik Akçaabat Karadeniz Teknik Servis,Trabzon Akçaabat ilçesinde Karadeniz teknik servis Arçelik kurutma makinemi tamir için aldı rezidans bozuk dendi iki hafta sonra getirdiler değişen hiçbir şey yok üstüne bir de makine ses çıkarır olmuş 2000TL para verdim makinemi tekrar aldılar bir ay oldu arayan soran yok üstelik makinemin rezidansının değiştiğine dair bir belge bırakmadılar makbuz vs. Yok savcılığa şikayet etmeyi düşünüyorum ilgisiz alakasız işini yapmayan bir servis. Makinemi ve paramı geri istiyorum.
Arçelik TV Servisten Verilen Sürede Dönmedi,Yaklaşık 10 gün için servise verdiğim TV yapımı tamamlanmadı verilen sürede yapılacağı söylendi. İşin garip yanı koskoca Arçelik firması bir emanet TV bulup getiremiyor. Müşteri kaybettiğinizin farkında değilsiniz. TV bir an öce gelmesini talep ediyorum.
Arçelik Demek Pişmanlık Demek,3 yıldır kullanmakta olduğum Arçelik bulaşık makinem için aldığımdan beri çizme şikayeti ile servise başvuru yapmama rağmen hiçbir şekilde çözüme ulaşılamamıştır. Yaklaşık 30 sefer servis gelmiştir ve tek yaptıkları teknik bir arıza yok deyip gitmeleri. Bütün bardak ve tabaklarım kullanılmaz halde. Çizik içinde ve yetkililere soruyorum bu teknik bir arıza değil de ne. Servis bu çizikleri kendi gözüyle gördüğü halde hiçbir sorun yok raporunu nasıl verebiliyor. Arçelik neden sattığı ürünün arkasında durmuyor?
Arçelik Bulaşık Makinesi Yıkama Sorunu,Garanti kapsamının içinde olan Arçelik bulaşık makinem bulaşıkları kirli çıkartıyor ve bazı zamanlar yıkamıyor. İki kez servis geldi pervane değişimi yaptılar fakat sorun sıklıkla devam ediyor ve bir sonuca ulaşılamadı. Makineden çıkan bulaşıkları tekrar elimle yıkamak zorunda kalıyorum. Ülkemizde kuraklık tehlikesi varken bunun çözüme ulaşmasını ve ürünün değişimini talep ediyorum. Aksi durumunda Tüketici Mahkemesi'ne başvuracağım.
Arçelik Çamaşır Makinem Çok Gürültü Yapıyor,Çamaşır makinem çok gürültü yapıyor söz de onarım yapıldı ama. Kapaktan şu akıyor ve yuvarlak düğmesini bozmuşlar ayrıca yan tarafında çizikler var eğer sorunum çözülmezse Hakem Heyeti'ne dilekçe yazacağım bilginiz olsun lütfen gereğini yapar mısınız
Arçelik Yetkilileri Ayıplı Ürününün Değişimini Yapmayıp Mağdur Etti,Kızım evlenirken tüm beyaz eşyasını Arçelik'ten aldım. Çamaşır makinesi kullanmaya başladığından beri arızalı. Defalarca servis geldi makineyi götürdüler ama yapılamadı. Servis artık yapılacak bir şey kalmadı değişim talep ediyor ama genel merkez reddediyor. Peki ne yapalım? Hala garantisi devam eden ayıplı malınızı alıp yenisi ile değiştirmeniz gerekirken kayıtsız kalmanız Arçelik adına yakışmıyor.
Arçelik Garanti Kapsamı!,Ben Hatay Kırıkhan dan Ankara'ya yerleşen bir depremzedeyim. Ben eşyaları binamızın 5 katından zor güçlüklerle indirmiş bir vatandaşım. 30 yildir Arçelik tüm eşyalarını kullanan bir müşteriyim. Ankara Pursaklar'a geldik zor sartlarda bir ev verdi dostlarımız. Buzdolabımın sağı solu indirirken çizildi servisi aradım garantisi hala devam ederken benden değişim için ücret istediler. Bende sizi arayıp şikayetimi bildirdim. Hanimim buzdolabına dokunamaz oldu çizikleri gördükçe. Bunun gereğinin yapılmasını istiyorum.
Arçelik Buzdolabı Arızası 5192 Nfe Modeli İçin Anakart Yok,K. Maraş'ta deprem sonrası 2011' de aldığım Arçelik 5192 nfe marka buzdolabım bozulduğu için Arçelik servisini aradım. Servis geldi ana kartın yandığını ama ürünü alalı 10 yıldan fazla olduğu için Arçelik firmasının yedek parça üretmediğini söylediler. Bana internet üzerinden bakmamı bulmamı ilettiler.
Arçelik Çamaşır Makinem Yağ Bulaştırıyor,Merhaba bir buçuk senelik çamaşır makinem kıyafetlerime yağ bulaştırıyor 3 kez servisle gitti kazan değişimi oldu kontrol edildi tamam deyip getirdiler fakat yine aynı servis çağırdım onlarda şaşkın makine değişimi istiyorum ısrarla yapmıyorlar parasını ödediğimiz şeyin verimini alamıyoruz resmen 👎
Arçelik 9121pm Çamaşır Makinesi Otomatik Süre Uzatıyor,Arçelik 9121pm kodlu çamaşır makinem bazı programlarda programın süresine göre değil otomatikman kendi kendine süreyi uzatarak yıkama yapmaktadır. Pamuklu-koyu renk kot ve de gömlek programlarında özellikle bu sorun ile karşılaşıyorum. Makine kurduğumuz programda normal süresinde çalışmaya başlıyor sonrasında kendi kendine süre uzatımı yapıyor ve ben bu durumdan fazlasıyla şikayetçiyim. Arçelik tarafından sorunumun en kısa sürede çözüme kavuşturulmasını istiyorum.
Arçelik Çamaşır Makinesi Arızası,Arçelik çamaşır makinesi aldım 4. senemiz dolmak üzere dokunmatiği daha jelatini üstünde fakat çalışmıyor ücretsiz servis talep ettim gelen arkadaş deterjan koyulan yere deterjan fazla koyulmuş olabilir dokunmatiğe su kaçmış olabilir içeriden diyerek deterjanın fazlasını kim bulmuş biz koyuyoruz hele ki bu devirde:) ) bir de bu arada deterjanın markasını soruyor Ariel ® dedik oradan da sıyıramadı. Sonra dokunmatiği söküp sildi. 200 lirada para aldı ısrarla ücretsiz servis talep ettiğimizi söylememize rağmen aldı bu parayı.Sonuç mu ertesi gün yine çalışmıyor elde yıkıyoruz dünya para verdik iyisini aldık sözde. Bir daha Arçelik mi Allah korusun! Aldığım yere götürüp atacağım önlerine kameraya çekip paylaşacağım.
Arçelik Çamaşır Makinesi Problemli,Arçelik'ten çamaşır makinesi aldık. Dün kurulumu yapıldı. Makineden lastik kokusu geliyor ve çamaşırlar temiz yıkamıyor. Tozlu ® yıkıyor. Ürünün acile iadesini talep ediyoruz. Bir önceki Beko ®'dan aldığımız makinede aynıydı. Herhangi bir servis ve değişim istemiyoruz. İade için hangi yolları izlememiz gerekiyor bunları bildirin.
Arçelik Çamaşır Makinesi Çamaşırlarımı Kesiyor,Arçelik sizden 1.5 yıl önce aldığım hatta alırken ek garanti bile yaptırdığım 9141 Hj çamaşır makinesi bütün iç çamaşırlarımı atletlerimin iplerini makas gibi kesmesi sebebiyle servis talebinde bulunmuştum. Servis gelip baktığında ise çok deterjan koyuyorsunuz diyerek bizi salak yerine koyup evden ayrıldı ve bu durum sürekli devam etti ve ben sürekli iç çamaşırlarımın kesilmesinden ve yeni çamaşır almaktan maddi zarara uğradım ve en son nevresim takımı attım ve program bittiğinde makineyi açtığımda körüğün üzerindeki bir parçanın kırıldığını gördüm ve bu parça su jetiymiş.En başından beri bütün çamaşırlarımı makas gibi kesen de buymuş fazla deterjan koymak değil. Bunu ben bile anlarken sizin eğitimli teknisyen arkadaşlarınız nasıl anlamaz ve beni sürekli zarara uğrattınız. Kesilen bütün çamaşırlarımı elimde isterseniz gönderirim. Şu an kesinlikle o makineyi istemiyorum ve yenisiyle değiştirilmesini talep ediyorum. Böyle bir hakkım olmadığını söylüyor servis parça değiştirecekmiş ben değişim istiyorum ve bunun için gerekirse Arçelik üst düzey yönetime kadar ulaşıp şikayetlerimi dile getireceğim.
Arçelik Satış Sonrası Müşterilerine Yaşattığı Sorun,Hizmetleri ürünlerinizi satana kadar. Çağrı merkezi Genel Müdürlüğü servisleri saymakla bitmez hepsi kötü. Ali Koç Fenerbahçe'ye verdiğin emeğin milyonda birini atalarının kurduğu şirkete ver bence. Vehbi Koç'un kemikleri sızlıyordur Arçelik'i bu halde gördüğü için. Yazık çok yazık Türkiye'nin bu köklü firması Arçelik'in çalışanları tarafından müşterilerine yaptığı haksızlık ve muamelelerinden dolayı yok oluyor.
Arçelik Defolu Bulaşık Makinesi,Arçelik'ten 20.03.2023 pazartesi sıfır 5 programlı bulaşık makinesi aldık. 21.03.2023 salı günü makinemiz geldi. Bağlantı yapılmadan servis elemanlarına makinenin alt sol tarafında çıkık olduğunu söyledik normal dediler. Makine bağlandıktan sonra sol alt tarafının normal durmadığını söyledik. Bize bunun normal olduğunu aksi takdirde menteşenin sorun çıkarıp kapağının kapanmayacağını söylediler. Bize tuhaf gelmesine rağmen ve yeni makinenin heyecanı ile diretmedik. İçimizde bir şüphe kaldı ve ertesi gün 22.03.2023 satın aldığımız mağazaya gittik ve çektiğimiz resimle oradaki makineyi kıyasladık. Görünülecek şekilde fark var (parmak genişliğinde) ve mağaza çalışanları da bunu onayladı ve hemen servisi aramamızı söyledi. 23.03.2023 perşembe günü servis geldi resim çekti ve kendilerine yeni makine istediğimizi belirttik. Çünkü bize gelen makine defolu bir makine. Bugün 24.03.2023 tekrar servisi aradık bize fabrikadan haber beklediklerini söylediler. Biz neden bekliyoruz? Servis elemanlarının hatasını neden biz ödüyoruz? Arçelik bize yeni makine getirir ve gelen makineyi alır gider. Parası artı ek garanti bir de kireç koruyucunun parasını verdim. Başkalarının hatasını neden biz ödeyelim? Sıfır defosuz bulaşık makinesi hemen istiyoruz parası zaten verildi. Arçelik'ten memnun olduğumuz için makine aldık ve Arçelik'ten en hızlı şekilde yeni bir makine istiyoruz.
Arçelik Yeni Aldığımız Beyaz Eşyalara Ek Garanti Parası İade Talebim,Hatay Antakya'dan yazıyorum depremde her şeyimizi kaybettik göçük altından saatler sonra çıkarıldım. Günler ce hastanede tedavi gördüm. Arçelik marka beyaz eşyalarımı yeni almıştım ek garanti için de arti ödediğim parayı kredi kartıyla taksit yapmıştım ve Arçelik müşteri hizmetlerini arayıp durumumu yaşadığım felaketi anlattım ve sadece ek garanti için ödediğim paranın iadesini talep ettim şaka gibi bana birkaç gün sonra tekrar aramamı söylediler sonra tekrar aradım bir daha aradım ve bana ek garanti için 14 günlük iade surecini geçtiğimi paramı iade etmeyeceklerini söylediler ve dalga geçer gibi bu zor günlerde yanınız da yiz sloganı söyleyip kapattı müşteri temsilcisi. Yazıklar olsun biz çadırda kalırken o haksiz red hiç yakışmadı para İadesini talep ediyorum
Trendyol'dan Alınan Arçelik Ürünü Gelmedi,Trendyol'dan 19.03 tarihinde Arçelik çamaşır makinesi aldım. Aldığımda sadece parayı aldılar ne gelen ürün var ne tarafımı arayan Arçelik servis var Arçelik'i arıyorum ilgileniriz deniliyor geri dönüş yok o kadar saçma bir şeyin içine düştüm ki anlatamam keşke almasaydım bir daha asla ne satışın arkasında duran Trendyol ® ne de parasını hemen alan Arçelik yazıklar olsun.
Arçelik Marka Buzdolabının ve Servisinin Kötülüğü,Buzdolabı ile ilgili 2. Defa arızalı olduğuna dair talepte bulundum. Gelen servis ekibi kompresörün arızalı olduğunu belirtti. Dolabın servis işleminden 6 saat önce kapatılmasını ve işlem sonrası da 6 saate yakın kullanılmaması gerektiğini belirtti. Dolabımdaki buzluktaki erzakların bozulmaması için yedek dolap ® istedim gelen dolap kötü halde temiz değildi. Dolabın temizliği ile uğraştım temizlik sonrası derin dondurucu haznesi olmadığından dolayı buzluktaki ürünlerimi komşumun dolabına aktardım.Gün içinde servis geleceği belirtildi. Bilgilendirmeye istinaden işimden izin alıp evimde bekledim. Saat 10:00-12 : 00 arası gelecek olan servis daha sonra 13:00-15:00 arasına ertelendi 15:30 gibi Aliağa servisinizi 2 kez aradım açan olmadı. Çalışma problemi olan ve sürekli arıza yapan Arçelik dolabın yenisi ile değişiminin yapılmasını ya da kaldırılıp çöpe atılmasını rica ediyorum.
